t,AGB+OB,AGB+OB_rate,AGB+OB_z
1.0,0.0,3.007587327618096,0.0
1.0092528860766845,0.0,3.007615309801912,9.935315218566677e-07
1.0185913880541169,2.782918969065009e-05,3.007643394771803,1.9965178693115237e-06
1.0280162981264735,5.591614149878791e-05,3.007671582896105,3.0090499196020073e-06
1.0375284158180127,8.426324386078714e-05,3.007699874544266,4.031219434724243e-06
1.0471285480508996,0.00011287290735683386,3.0077282700868455,5.0631190701844675e-06
1.0568175092136585,0.00014174756491638544,3.007756769895513,6.104842383838457e-06
1.066596121230258,0.0001708896720255377,3.0077853743430474,7.156483844820083e-06
1.076465213629835,0.00020030170693631822,3.0078140838033334,8.218138842559703e-06
1.0864256236170655,0.00022998617087792333,3.0078428986513597,9.28990369589366e-06
1.096478196143185,0.0002599455882699173,3.007871819263219,1.0371875662265435e-05
1.1066237839776663,0.00029018250693741175,3.007900846016103,1.1464152947019586e-05
1.1168632477805611,0.0003206994983282434,3.007929979288303,1.2566834712789558e-05
1.1271974561755105,0.0003514991577321698,3.007959219459205,1.3680021088979905e-05
1.1376272858234309,0.00038258410450210016,3.0079885669092876,1.4803813181344412e-05
1.1481536214968828,0.00041395698227738193,3.008018022020119,1.593831308166078e-05
1.158777356155126,0.0004456204592091607,3.0080475851743564,1.708362387750281e-05
1.169499391019871,0.0004775772281878341,3.0080772567557386,1.8239849662111437e-05
1.1803206356517297,0.0005098300070726182,3.008107037149087,1.940709554436518e-05
1.191242008027375,0.0005423815389232461,3.008136926740298,2.0585467658851396e-05
1.202264434617413,0.0005752345922338193,3.0081669259163437,2.1775073176039224e-05
1.2133888504649772,0.0006083919611688313,3.008197035065264,2.2976020312555198e-05
1.2246161992650486,0.0006418564658013835,3.008227254576165,2.4188418341562688e-05
1.2359474334445104,0.0006756309523536137,3.0082575848392135,2.5412377603246268e-05
1.247383514242943,0.000709718293439359,3.008288026245634,2.6648009515401863e-05
1.2589254117941673,0.0007441213883090723,3.0083185791877023,2.789542658413408e-05
1.2705741052085417,0.0007788431630970136,3.008349244058742,2.9154742414661583e-05
1.2823305826560216,0.0008138865710707389,3.008380021253119,3.0426071722231717e-05
1.2941958414499861,0.0008492545928829059,3.0084109111662354,3.170953034314548e-05
1.3061708881318415,0.0008849502368254191,3.0084419141945253,3.3005235245894006e-05
1.318256738556407,0.0009209765390859362,3.0084730307354492,3.4313304542407644e-05
1.330454417978091,0.0009573365640067577,3.0085042611874857,3.563385749941886e-05
1.3427649611378638,0.0009940334043461207,3.0085356059501285,3.696701454994004e-05
1.355189412351036,0.0010310701815419217,3.008567065423877,3.831289730485754e-05
1.367728825595849,0.0010684500459778882,3.008598640010233,3.967162856464295e-05
1.3803842646028848,0.0011061761772522246,3.0086303301116897,4.104333233118293e-05
