He,H,C,N,O,Ne,Mg,Si,Fe
0.008798234102325074,0.009779038584272157,5.423024724892424e-06,9.936263648660362e-05,7.151951788254061e-05,2.250429343882952e-05,1.3127504505983888e-05,1.3127504505983888e-05,2.4379651225398654e-05
0.00906100365400207,0.010059233502625624,5.423193142443928e-06,0.00010256258956729135,7.347241733456265e-05,2.3162034428006388e-05,1.3511186749670393e-05,1.3511186749670393e-05,2.509220396367359e-05
0.009330304970704329,0.01034921862127116,5.423372028868948e-06,0.00010585482801654313,7.548793051883353e-05,2.383954766704768e-05,1.3906402805777815e-05,1.3906402805777815e-05,2.582617663930166e-05
0.009606309671191771,0.010649313096953057,5.4235620264929615e-06,0.00010924201472901672,7.756805211308708e-05,2.4537427676416107e-05,1.4313499477909397e-05,1.4313499477909397e-05,2.6582213316117456e-05
0.009889194085382831,0.010959846133691957,5.423763816679428e-06,0.00011272688946649727,7.971483998905763e-05,2.5256286854816424e-05,1.4732833998642916e-05,1.4732833998642916e-05,2.7360977426051133e-05
0.010179139387872882,0.011281157293097362,5.42397812218566e-06,0.00011631227107746429,8.193041720498751e-05,2.599675601684985e-05,1.5164774343162413e-05,1.5164774343162413e-05,2.8163152351587344e-05
0.010476331735319932,0.011613596814160437,5.424338656414103e-06,0.00012000105978076909,8.42168411139426e-05,2.6759484946837785e-05,1.5609699552322044e-05,1.5609699552322044e-05,2.898944202574094e-05
0.010780962407811278,0.011957525942814866,5.425991383586176e-06,0.00012379623951527512,8.657522622587492e-05,2.7545142969301052e-05,1.6068000065425614e-05,1.6068000065425614e-05,2.9840571550076146e-05
0.011093227954328023,0.01231331727156228,5.4300165057206604e-06,0.00012770088035736715,8.900682440957722e-05,2.8354419536595558e-05,1.654007806301408e-05,1.654007806301408e-05,3.071728783131186e-05
0.011413330342428004,0.01268135508946772,5.436552164578536e-06,0.00013171814100828994,9.151390344845802e-05,2.9188024834220454e-05,1.7026347819961932e-05,1.7026347819961932e-05,3.1620360237072166e-05
0.011741477112271043,0.013062035742839819,5.445742586184378e-06,0.0001358512713533345,9.409880122468369e-05,3.004669040433007e-05,1.752723606919254e-05,1.752723606919254e-05,3.2550581271357583e-05
0.012074572341571482,0.013451878035561294,5.457607765878297e-06,0.00014006171134686103,9.673763743941629e-05,3.092244880042191e-05,1.8038095133579446e-05,1.8038095133579446e-05,3.3499319533790404e-05
0.012405963354565383,0.013843120938441384,5.471954879654032e-06,0.00014426542792818795,9.937784309883073e-05,3.179783942269613e-05,1.854873966323941e-05,1.854873966323941e-05,3.444765937458747e-05
0.0127322437270474,0.014231683073392046,5.4886172236143316e-06,0.00014841889945989756,0.0001019920426117345,3.266379163168163e-05,1.9053878451814283e-05,1.9053878451814283e-05,3.5385774267655105e-05
0.013053502880038337,0.014617559299389207,5.507540183699668e-06,0.00015252272893549623,0.00010458048754353463,3.352040752330833e-05,1.9553571055263193e-05,1.9553571055263193e-05,3.631377481691736e-05
0.01336982850852653,0.015000745293290459,5.528670102286856e-06,0.0001565775121211786,0.00010714342711384713,3.436778809338516e-05,2.004787638780801e-05,2.004787638780801e-05,3.7231770434500596e-05
0.013681306617047199,0.01538123752408551,5.5519542635341e-06,0.00016058383764276594,0.00010968110821753305,3.5206033249507844e-05,2.0536852728879575e-05,2.0536852728879575e-05,3.81398693536335e-05
0.013988021554500804,0.015759033227801773,5.5773408789389515e-06,0.00016454228707159935,0.00011219377544556246,3.603524182283841e-05,2.1020557729989073e-05,2.1020557729989073e-05,3.903817864140828e-05
0.014290056048227015,0.01613413038304962,5.604779073106198e-06,0.00016845343500940143,0.00011468167110570692,3.685551157975781e-05,2.149904842152539e-05,2.149904842152539e-05,3.99268042114043e-05
0.014587491237350519,0.016506527687192196,5.63421886972286e-06,0.000172317849172118,0.00011714503524306231,3.766693923339313e-05,2.1972381219479326e-05,2.1972381219479326e-05,4.08058508361759e-05
0.01488040670541455,0.01687622453312506,5.6656111777373945e-06,0.00017613609047275268,0.00011958410566040272,3.84696204550206e-05,2.2440611932095353e-05,2.2440611932095353e-05,4.1675422159605664e-05
0.015168880512317703,0.01724322098665118,5.6989077777403165e-06,0.0001799087131032065,0.00012199911793836683,3.926364988534584e-05,2.2903795766451744e-05,2.2903795766451744e-05,4.2535620709124675e-05
0.0154529892255692,0.01760751776443723,5.734061308543478e-06,0.00018363626461513375,0.00012439030545547804,4.004912114566271e-05,2.3361987334969915e-05,2.3361987334969915e-05,4.338654790780128e-05
0.015732807950877413,0.017969116212537415,5.7710252539552544e-06,0.00018731928599982704,0.0001267578994079994,4.082612684889194e-05,2.381524066185363e-05,2.381524066185363e-05,4.422830408629961e-05
0.016008410362086282,0.018328018285471356,5.809753929748948e-06,0.00019095831176714245,0.00012910212882962473,4.159475861050099e-05,2.4263609189458913e-05,2.4263609189458913e-05,4.506098849470941e-05
0.016279868730473733,0.018684226525842885,5.8502024708217534e-06,0.0001945538700234767,0.0001314232206110068,4.2355107059306316e-05,2.4707145784595353e-05,2.4707145784595353e-05,4.5884699314248514e-05
0.016547253953426048,0.019037744044486934,5.8923268185416615e-06,0.00019810648254880745,0.000133721399519124,4.3107261848159345e-05,2.5145902744759622e-05,2.5145902744759622e-05,4.6699533668839305e-05
0.016810635582501742,0.019388574501131937,5.936083708279712e-06,0.0002016166648728086,0.00013599688821648695,4.3851311664517515e-05,2.5579931804301884e-05,2.5579931804301884e-05,4.750558763656065e-05
0.017070081850898294,0.019736722085565515,5.981430657125036e-06,0.00020508492635005105,0.00013824990728018537,4.45873442409014e-05,2.600928414052582e-05,2.600928414052582e-05,4.830295626097653e-05
0.01732565970033463,0.020082191499291406,6.028325951780201e-06,0.00020851177023430007,0.00014048067522077717,4.531544636523947e-05,2.6434010379723026e-05,2.6434010379723026e-05,4.909173356234277e-05
0.01757743480736217,0.020424987937666027,6.0767286366343395e-06,0.000211897693751921,0.00014268940850102087,4.6035703891101326e-05,2.6854160603142443e-05,2.6854160603142443e-05,4.9872012548693116e-05
0.017825471609116832,0.020765117072503135,6.126598502011634e-06,0.00021524318817440265,0.00014487632155445185,4.6748201747821e-05,2.7269784352895583e-05,2.7269784352895583e-05,5.064388522680609e-05
0.018069833328524094,0.021102585035135478,6.177896072592747e-06,0.00021854873889001015,0.00014704162680380438,4.7453023950511165e-05,2.7680930637798184e-05,2.7680930637798184e-05,5.140744261305378e-05
0.018310581998969136,0.02143739839992249,6.230582596006797e-06,0.00022181482547457699,0.00014918553467927988,4.815025360996978e-05,2.808764793914904e-05,2.808764793914904e-05,5.216277474413394e-05
0.018547778488443536,0.021769564168193388,6.284620031591566e-06,0.00022504192176144732,0.00015130825363666336,4.883997294247996e-05,2.848998421644664e-05,2.848998421644664e-05,5.290997068768663e-05
0.01878148252312125,0.022099089752486867,6.339971226457101e-06,0.0002282304959105781,0.00015340999017528814,4.952226327950451e-05,2.8887986913044302e-05,2.8887986913044302e-05,5.364911855279657e-05
0.01901175271037639,0.022425982961078842,6.396600275668745e-06,0.00023138101047681154,0.00015549094885585084,5.019720507727628e-05,2.92817029617445e-05,2.92817029617445e-05,5.4380305500382646e-05
0.019238646561652143,0.02275025198366031,6.454471796380524e-06,0.0002344939224773278,0.00015755133231807754,5.086487792628509e-05,2.967117879033297e-05,2.967117879033297e-05,5.510361775347552e-05
0.01946222051474104,0.023071905377174486,6.513550547020101e-06,0.0002375696834582877,0.0001595913412982417,5.152536056066288e-05,3.0056460327053353e-05,3.0056460327053353e-05,5.58191406073848e-05
0.01968252995531406,0.023390952051422893,6.5738019457260125e-06,0.00024060873956067551,0.00016161117464653598,5.2178730867467866e-05,3.0437593006022925e-05,3.0437593006022925e-05,5.652695843975687e-05
0.019899629238157395,0.023707401255410078,6.635192060113784e-06,0.00024361153158535098,0.0001636110293442978,5.282506589586869e-05,3.0814621772590066e-05,3.0814621772590066e-05,5.7227154720524423e-05
0.02011357170796038,0.024021262564055654,6.697687597195743e-06,0.00024657849505732045,0.00016559110052109105,5.3464441866229975e-05,3.118759108863415e-05,3.118759108863415e-05,5.791981202174915e-05
0.020324409719664357,0.02433254586526481,6.761255893452457e-06,0.00024951006028923654,0.00016755158147164375,5.40969341791002e-05,3.1556544937808454e-05,3.1556544937808454e-05,5.860501202735856e-05
0.020532194658381957,0.02464126134734855,6.825864905053754e-06,0.0002524066524441352,0.00016949266367264398,5.472261742410281e-05,3.192152683072664e-05,3.192152683072664e-05,5.928283554277805e-05
0.020736976958896133,0.024947419486785357,6.891483198227297e-06,0.0002552686915974202,0.00017141453679939397,5.534156538873184e-05,3.228257981009358e-05,3.228257981009358e-05,5.995336250445951e-05
0.020938806124748025,0.0252510310363159,6.958079939772742e-06,0.0002580965927981027,0.00017331738874232466,5.595385106705296e-05,3.263974645578089e-05,3.263974645578089e-05,6.0616671989307377e-05
0.021137730746922594,0.02555210701336278,7.025624887719476e-06,0.00026089076612930686,0.00017520140562337047,5.655954666831094e-05,3.299306888984805e-05,3.299306888984805e-05,6.127284222400353e-05
0.021333798522140717,0.025850658688767483,7.094088382126074e-06,0.00026365161676804826,0.00017706677181220651,5.715872362544472e-05,3.334258878150942e-05,3.334258878150942e-05,6.19219505942318e-05
0.021527056270766287,0.02614669757583671,7.163441336019501e-06,0.0002663795450442952,0.00017891366994234859,5.7751452603510825e-05,3.368834735204798e-05,3.368834735204798e-05,6.25640736538034e-05
0.02171754995433658,0.02644023541969076,7.233655226472229e-06,0.00026907494649932147,0.0001807422809271172,5.833780350801633e-05,3.4030385379676194e-05,3.4030385379676194e-05,6.319928713368437e-05
0.021905324692724153,0.026731284186906436,7.3047020858153975e-06,0.0002717382119433577,0.00018255278397546687,5.8917845493162304e-05,3.436874320434468e-05,3.436874320434468e-05,6.382766595092584e-05
0.02209042478093813,0.027019856055447457,7.376554492986201e-06,0.0002743697275125527,0.00018434535660768133,5.9491646969998594e-05,3.470346073249918e-05,3.470346073249918e-05,6.444928421749849e-05
0.02227289370557277,0.027305963404875268,7.44918556500772e-06,0.0002769698747252491,0.00018612017467093604,6.005927561449106e-05,3.5034577441786455e-05,3.5034577441786455e-05,6.506421524903199e-05
0.02245277416091084,0.02758961880683342,7.522568948599396e-06,0.00027953903053758525,0.00018787741235472868,6.062079837550219e-05,3.536213238570961e-05,3.536213238570961e-05,6.567253157346072e-05
0.022630108064689347,0.02787083501579895,7.59667881191646e-06,0.00028207756739842923,0.00018961724220617907,6.117628148268576e-05,3.568616419823337e-05,3.568616419823337e-05,6.627430493957626e-05
0.02280493657353489,0.028149624960094058,7.671489836416527e-06,0.0002845858533036539,0.00019133983514519934,6.172579045429705e-05,3.600671109833995e-05,3.600671109833995e-05,6.686960632548849e-05
0.0229773000980757,0.028426001733151796,7.74697720885173e-06,0.00028706425184976014,0.00019304536047953482,6.226939010491876e-05,3.6323810894535944e-05,3.6323810894535944e-05,6.745850594699534e-05
0.023147238317737462,0.028699978585029585,7.82311661338471e-06,0.00028951312228685797,0.00019473398591967803,6.280714455310436e-05,3.663750098931088e-05,3.663750098931088e-05,6.804107326586307e-05
0.02331479019522967,0.028971568914164383,7.89988422382676e-06,0.00029193281957101046,0.0001964058775936546,6.333911722893905e-05,3.694781838354778e-05,3.694781838354778e-05,6.861737699801731e-05
0.02347999399072918,0.0292407862593636,7.977256695996626e-06,0.00029432369441595094,0.00019806120006168477,6.38653708815197e-05,3.72547996808865e-05,3.72547996808865e-05,6.918748512164636e-05
0.02364288727576756,0.029507644292025997,8.05521116019825e-06,0.00029668609334417874,0.0001997001163307191,6.43859675863544e-05,3.755848109204007e-05,3.755848109204007e-05,6.975146488521728e-05
0.02380350694682852,0.029772156808586837,8.13372521381597e-06,0.00029902035873744274,0.00020132278786885068,6.490096875268257e-05,3.785889843906483e-05,3.785889843906483e-05,7.030938281540613e-05
0.023961889238661795,0.030034337723181755,8.212776914025584e-06,0.00030132682888661867,0.00020292937461960446,6.541043513071657e-05,3.815608715958467e-05,3.815608715958467e-05,7.086130472494296e-05
0.024118069737319465,0.03029420106052404,8.292344770619797e-06,0.00030360583804098863,0.00020452003501610438,6.591442681880546e-05,3.8450082310969855e-05,3.8450082310969855e-05,7.14072957203726e-05
0.024272083392920776,0.030551760948989856,8.372407738946507e-06,0.00030585771645692914,0.00020609492599512,6.641300327052196e-05,3.874091857447115e-05,3.874091857447115e-05,7.194742020973214e-05
0.024423964532151256,0.030807031613906483,8.452945212958503e-06,0.00030808279044601506,0.00020765420301099285,6.690622330167324e-05,3.9028630259309396e-05,3.9028630259309396e-05,7.248174191014603e-05
0.02457374687050187,0.0310600273710383,8.533937018373082e-06,0.00031028138242254706,0.00020919802004944343,6.739414509723665e-05,3.931325130672138e-05,3.931325130672138e-05,7.301032385533972e-05
0.02472146352425379,0.0313107626202658,8.615363405940192e-06,0.00031245381095050805,0.00021072652964126067,6.787682621822076e-05,3.959481529396211e-05,3.959481529396211e-05,7.35332284030725e-05
0.02486714702221428,0.03155925183945266,8.697205044817654e-06,0.0003146003907899576,0.00021223988287587356,6.83543236084531e-05,3.987335543826431e-05,3.987335543826431e-05,7.405051724249087e-05
0.025010829317208983,0.03180550957849629,8.779443016052122e-06,0.00031672143294286933,0.00021373822941480724,6.882669360129479e-05,4.0148904600755294e-05,4.0148904600755294e-05,7.45622514014027e-05
0.025152541797335885,0.03204955045355726,8.862058806164383e-06,0.000318817244698418,0.00021522171750502269,6.92939919262833e-05,4.0421495290331926e-05,4.0421495290331926e-05,7.506849125347359e-05
0.025292315296986122,0.03229138914146304,8.945034300837668e-06,0.00032088812967772447,0.000216690493992143,6.975627371570384e-05,4.069115966749391e-05,4.069115966749391e-05,7.556929652534584e-05
0.025430180107636518,0.03253104037428182,9.028351778707672e-06,0.0003229343878780635,0.0002181447043335654,7.02135935110904e-05,4.095792954813607e-05,4.095792954813607e-05,7.606472630368128e-05
0.02556616598841883,0.032768518934062005,9.111993905252936e-06,0.00032495631571654145,0.00021958449261146108,7.066600526965691e-05,4.122183640729986e-05,4.122183640729986e-05,7.655483904212834e-05
0.02570030217647052,0.03300383964773336,9.195943726784381e-06,0.00032695420607325006,0.00022101000154566285,7.111356237065949e-05,4.148291138288471e-05,4.148291138288471e-05,7.703969256821447e-05
0.025832617397071624,0.03323701738216559,9.280184664532673e-06,0.0003289283483339031,0.0002224213725064422,7.15563176216905e-05,4.174118527931946e-05,4.174118527931946e-05,7.751934409016471e-05
0.025963139873572426,0.03346806703938048,9.36470050883223e-06,0.0003308790284319615,0.00022381874552717656,7.199432326490504e-05,4.199668857119461e-05,4.199668857119461e-05,7.799385020364715e-05
0.026091897337116365,0.03369700355191368,9.449475413400615e-06,0.00033280652889025293,0.00022520225931690666,7.24276309831807e-05,4.224945140685542e-05,4.224945140685542e-05,7.846326689844579e-05
0.026218917036162498,0.03392384187832232,9.534493889712179e-06,0.0003347111288620933,0.00022657205127278666,7.285629190621129e-05,4.249950361195659e-05,4.249950361195659e-05,7.892764956506225e-05
0.02634422574581192,0.034148596998834865,9.619740801464699e-06,0.00033659310417191414,0.00022792825749242627,7.32803566165351e-05,4.274687469297882e-05,4.274687469297882e-05,7.938705300124638e-05
0.026467849776942293,0.03437128391113938,9.705201359137915e-06,0.00033845272735540317,0.00022927101278612637,7.369987515549881e-05,4.299159384070764e-05,4.299159384070764e-05,7.984153141845706e-05
0.026589814985154534,0.03459191762630692,9.790861114642836e-06,0.000340290267699164,0.00023060045068900914,7.411489702915712e-05,4.3233689933674994e-05,4.3233689933674994e-05,8.029113844825356e-05
0.026710146779535728,0.03481051316484644,9.876705956060645e-06,0.00034210599127989947,0.00023191670347304333,7.452547121410941e-05,4.347319154156383e-05,4.347319154156383e-05,8.073592714861855e-05
0.02682887013124225,0.035027085552887915,9.962722102470147e-06,0.00034390016100312577,0.00023321990215896546,7.493164616327368e-05,4.371012692857632e-05,4.371012692857632e-05,8.117595001021316e-05
0.026946009581906766,0.035241649818490386,1.00488960988627e-05,0.00034567303664142195,0.0002345101765280977,7.533346981159863e-05,4.3944524056765876e-05,4.3944524056765876e-05,8.16112589625652e-05
0.02706158925187304,0.03545422098807169,1.0135214811143501e-05,0.00034742487487222115,0.00023578765513406372,7.573098958171458e-05,4.4176410589333514e-05,4.4176410589333514e-05,8.204190538019082e-05
0.02717563284826217,0.03566481408295681,1.0221665421218292e-05,0.00034915592931514814,0.00023705246531440286,7.612425238952369e-05,4.440581389388883e-05,4.440581389388883e-05,8.246794008865069e-05
