time,H,He,C,N,O,Ne,Mg,Si,Fe
9553808210.838776,0.27620606841731077,0.12933632377176435,0.00551087659434207,0.0011511706048964608,0.007722897134649815,0.001237748792983649,0.0003944548406105863,0.0009526928827811496,0.0008990464239185861
9734529822.63064,0.27664755309257383,0.12949374053386006,0.005512235112202514,0.0011517270736254132,0.007726380137948166,0.001238482114624047,0.0003948826115674851,0.0009531206537380483,0.0008998408556956841
9918669998.02021,0.27708780518230586,0.1296507227193918,0.005513592239736133,0.0011522792031590596,0.0077298534351305315,0.0012392133915383422,0.00039530918976749067,0.000953547231938054,0.0009006330723528371
10106293403.191795,0.2775268290375109,0.12980727066967035,0.005514948030821221,0.0011528269471815014,0.007733317053378858,0.001239942629427859,0.00039573457853637545,0.0009539726207069387,0.0009014230800664803
10297465927.567389,0.27796462900977414,0.12996338471281507,0.005516302539762485,0.0011533702588316659,0.007736771019800671,0.0012406698339780251,0.00039615878119063906,0.0009543968233612023,0.0009022108849958269
10492254706.945536,0.2784012094513922,0.13011906516366303,0.005517655821295446,0.0011539090906982975,0.007740215361429295,0.0012413950108584157,0.0003965818010375337,0.0009548198432080969,0.000902996493282917
10690728147.077898,0.278836574715504,0.13027431232367717,0.005519007930590864,0.0011544433948149004,0.007743650105224073,0.0012421181657227974,0.00039700364137508964,0.0009552416835456529,0.0009037799110526637
10892955947.692177,0.2792707291562233,0.13042912648085378,0.00552035892325921,0.0011549731226546428,0.007747075278070586,0.0012428393042091719,0.0003974243054921414,0.0009556623476627045,0.0009045611444129028
11099009126.969084,0.27970367712877203,0.13058350790962872,0.005521708855355169,0.0011554982251252104,0.007750490906780874,0.0012435584319398212,0.00039784379666835346,0.0009560818388389166,0.0009053401994544394
11308960046.482296,0.2801354229896133,0.1307374568707829,0.0055230577833821895,0.001156018652563618,0.007753897018093654,0.0012442755545213498,0.00039826211817424516,0.0009565001603448083,0.0009061170822510954
11522882436.610603,0.280565971096587,0.13089097361134672,0.005524405764297066,0.0011565343547309738,0.007757293638674538,0.0012449906775447298,0.00039867927327121684,0.00095691731544178,0.0009068917988597572
11740851422.43035,0.2809953258090453,0.13104405836450367,0.005525752855514558,0.0011570452808072013,0.007760680795116251,0.0012457038065853442,0.00039909526521157517,0.0009573333073821383,0.0009076643553204226
11962943550.097641,0.2814233549213433,0.13119666266252375,0.005527098684568958,0.0011575512190737426,0.007764057436610555,0.0012464147203841707,0.0003995099649275572,0.0009577480070981205,0.0009084345119358178
12189236813.730043,0.2818497590616733,0.131348677328022,0.0055284421924675,0.001158051938985922,0.0077674211896350855,0.0012471229192660288,0.0003999230809419746,0.0009581611231125379,0.0009092017273911643
12419810682.796347,0.28227434736954565,0.13150002823875948,0.0055297821391057655,0.0011585479182166737,0.007770770523702066,0.0012478280812622082,0.00040033442543974584,0.000958572467610309,0.0009099656528870253
12654746130.024433,0.28269709725184833,0.1316506997832877,0.005531117601335419,0.001159040068838807,0.007774105230444737,0.0012485301628489822,0.0004007439730320306,0.0009589820152025939,0.000910726241272697
12894125659.837507,0.28311801425988875,0.1318006899315679,0.0055324482525779236,0.0011595287721756766,0.007777425336205408,0.0012492291697090217,0.00040115172703372037,0.0009593897692042835,0.0009114834987044066
13138033337.327782,0.2835371029285715,0.13194999878845318,0.005533774121153704,0.0011600140108157739,0.007780730868231816,0.0012499251075683497,0.000401557690784995,0.0009597957329555583,0.0009122374313853451
13386554817.778212,0.2839543678250991,0.13209862646141146,0.005535095235556881,0.0011604957672649073,0.007784021853976059,0.0012506179821959581,0.00040196186765109994,0.0009601999098216632,0.0009129880455652543
13639777376.74317,0.284369813548731,0.13224657306045584,0.005536411624454353,0.001160974023946172,0.007787298321092787,0.001251307799403429,0.00040236426102212465,0.0009606023031926878,0.0009137353475400145
13897789940.697641,0.28478344473054246,0.13239383869807494,0.005537723316684881,0.0011614487631999237,0.007790560297437394,0.0012519945650445528,0.0004027648743127802,0.0009610029164833435,0.000914479343651232
14160683118.266163,0.2851952660331825,0.1325404234891638,0.005539030341258154,0.0011619199672837591,0.0077938078110642035,0.0012526782850149462,0.00040316371096217634,0.0009614017531327395,0.0009152200402858248
14428549232.04309,0.2856052821506317,0.1326863275509551,0.005540332727353859,0.001162387618372508,0.007797040890224654,0.001253358965251672,0.0004035607744335996,0.0009617988166041628,0.000915957443875611
14701482351.013893,0.28601349780795904,0.13283155100295055,0.0055416305043207385,0.001162851698558226,0.007800259563365487,0.0012540366117328556,0.0004039560682142901,0.0009621941103848534,0.0009166915608968931
14979578323.590637,0.28641991776107906,0.13297609396685295,0.005542923701675645,0.0011633121898502019,0.007803463859126938,0.001254711230477305,0.00040434959581521897,0.0009625876379857823,0.0009174223978700468
15262934811.271763,0.2868245467965081,0.13311995656649853,0.005544212349102587,0.0011637690741749666,0.007806653806340911,0.0012553828275441285,0.00040474136077086595,0.0009629794029414292,0.0009181499613591055
15551651322.938583,0.2872273897311197,0.13326313892778938,0.005545496476451767,0.0011642223333763124,0.0078098294340291745,0.0012560514090323514,0.000405131366638996,0.0009633694088095593,0.0009188742579713471
15845829249.80109,0.2876284514119006,0.13340564117862683,0.0055467761137386225,0.0011646719492153185,0.007812990771401539,0.0012567169810805358,0.0004055196170004369,0.0009637576591710001,0.0009195952943568803
16145571901.004187,0.28802773773813634,0.13354746279031834,0.005548051182568894,0.001165118048994518,0.007816137847420496,0.0012573795498663975,0.0004059061154588562,0.0009641441576294194,0.0009203130772082303
16450984539.90783,0.2884252561784372,0.13368860224434828,0.00554932144120766,0.0011655609792324488,0.007819270690580058,0.0012580391216064238,0.00040629086564053827,0.0009645289078111016,0.0009210276132599256
16762174421.053055,0.28882101373408886,0.1338290583439161,0.005550586700827925,0.0011660010156203107,0.007822389329767455,0.0012586957025554919,0.00040667387119416133,0.0009649119133647245,0.0009217389092880827
17079250827.827932,0.2892150159274163,0.13396883086528685,0.00555184693291122,0.0011664382189703177,0.007825493794690188,0.0012593492990064866,0.0004070551357905749,0.0009652931779611381,0.0009224469721099936
17402325110.845417,0.28960726781554175,0.1341079199046267,0.005553102161567413,0.0011668725796398023,0.007828584115444235,0.0012599999172899182,0.00040743466312257674,0.00096567270529314,0.0009231518085837114
17731510727.04714,0.28999777448450204,0.13424632555952906,0.005554352411036231,0.0011673040879432016,0.007831660322302612,0.0012606475637735408,0.00040781245690468994,0.0009660504990752531,0.0009238534256076358
18066923279.547535,0.29038654104900047,0.13438404792895117,0.005555597705686343,0.0011677327341520036,0.00783472244571355,0.0012612922448619701,0.0004081885208729403,0.0009664265630435036,0.0009245518301201008
18408680558.231056,0.2907735726521583,0.13452108711315106,0.005556838070014455,0.0011681585084946993,0.007837770516298692,0.001261933966996302,0.00040856285878463386,0.000966800900955197,0.0009252470290989604
18756902581.117256,0.2911588744652657,0.13465744321362486,0.005558073528644384,0.0011685814011567375,0.007840804564851271,0.0012625727366537304,0.00040893547441813377,0.0009671735165886969,0.0009259390295611744
19111711636.509094,0.2915424516875329,0.13479311633304483,0.005559304106326143,0.001169001402280486,0.007843824622334301,0.0012632085603471663,0.00040930637157263807,0.0009675444137432012,0.0009266278385623967
19473232325.937798,0.29192430954584053,0.13492810657519785,0.005560529827935021,0.0011694185019651983,0.007846830719878767,0.0012638414446248566,0.00040967555406795734,0.0009679135962385205,0.0009273134631965611
19841591607.92007,0.29230445329448956,0.13506241404492386,0.005561750718470641,0.0011698326902669822,0.007849822888781811,0.001264471396070002,0.0004100430257442922,0.0009682810679148555,0.0009279959105954686
20216918842.543762,0.2926828882149517,0.13519603884805553,0.005562966803056042,0.0011702439571987776,0.007852801160504928,0.001265098421300377,0.00041040879046201097,0.0009686468326325741,0.000928675187928375
20599345836.896194,0.29305961961561866,0.1353289810913579,0.005564178106936733,0.0011706522927303344,0.007855765566672147,0.0012657225269679495,0.0004107728521014282,0.0009690108942719915,0.0009293513024015785
20989006891.351784,0.29343465283155135,0.13546124088246866,0.005565384655479761,0.0011710576867881997,0.007858716139068236,0.0012663437197584987,0.00041113521456258203,0.0009693732567331453,0.0009300242612580069
21386038846.736057,0.29343465283155135,0.13546124088246866,0.005565384655479761,0.0011710576867881997,0.007858716139068236,0.0012663437197584987,0.00041113521456258203,0.0009693732567331453,0.0009300242612580069
21790581132.38103,0.29343465283155135,0.13546124088246866,0.005565384655479761,0.0011710576867881997,0.007858716139068236,0.0012663437197584987,0.00041113521456258203,0.0009693732567331453,0.0009300242612580069
22202775815.08961,0.29343465283155135,0.13546124088246866,0.005565384655479761,0.0011710576867881997,0.007858716139068236,0.0012663437197584987,0.00041113521456258203,0.0009693732567331453,0.0009300242612580069
22622767649.027016,0.29343465283155135,0.13546124088246866,0.005565384655479761,0.0011710576867881997,0.007858716139068236,0.0012663437197584987,0.00041113521456258203,0.0009693732567331453,0.0009300242612580069
23050704126.555172,0.29343465283155135,0.13546124088246866,0.005565384655479761,0.0011710576867881997,0.007858716139068236,0.0012663437197584987,0.00041113521456258203,0.0009693732567331453,0.0009300242612580069
23486735530.02865,0.29343465283155135,0.13546124088246866,0.005565384655479761,0.0011710576867881997,0.007858716139068236,0.0012663437197584987,0.00041113521456258203,0.0009693732567331453,0.0009300242612580069
23931014984.571243,0.29343465283155135,0.13546124088246866,0.005565384655479761,0.0011710576867881997,0.007858716139068236,0.0012663437197584987,0.00041113521456258203,0.0009693732567331453,0.0009300242612580069
24383698511.850075,0.29343465283155135,0.13546124088246866,0.005565384655479761,0.0011710576867881997,0.007858716139068236,0.0012663437197584987,0.00041113521456258203,0.0009693732567331453,0.0009300242612580069
24844945084.8668,0.29343465283155135,0.13546124088246866,0.005565384655479761,0.0011710576867881997,0.007858716139068236,0.0012663437197584987,0.00041113521456258203,0.0009693732567331453,0.0009300242612580069
25314916683.786232,0.29343465283155135,0.13546124088246866,0.005565384655479761,0.0011710576867881997,0.007858716139068236,0.0012663437197584987,0.00041113521456258203,0.0009693732567331453,0.0009300242612580069
25793778352.819984,0.29343465283155135,0.13546124088246866,0.005565384655479761,0.0011710576867881997,0.007858716139068236,0.0012663437197584987,0.00041113521456258203,0.0009693732567331453,0.0009300242612580069
26281698258.18676,0.29343465283155135,0.13546124088246866,0.005565384655479761,0.0011710576867881997,0.007858716139068236,0.0012663437197584987,0.00041113521456258203,0.0009693732567331453,0.0009300242612580069
26778847747.168385,0.29343465283155135,0.13546124088246866,0.005565384655479761,0.0011710576867881997,0.007858716139068236,0.0012663437197584987,0.00041113521456258203,0.0009693732567331453,0.0009300242612580069
27285401408.284042,0.29343465283155135,0.13546124088246866,0.005565384655479761,0.0011710576867881997,0.007858716139068236,0.0012663437197584987,0.00041113521456258203,0.0009693732567331453,0.0009300242612580069
27801537132.6018,0.29343465283155135,0.13546124088246866,0.005565384655479761,0.0011710576867881997,0.007858716139068236,0.0012663437197584987,0.00041113521456258203,0.0009693732567331453,0.0009300242612580069
28327436176.209885,0.29343465283155135,0.13546124088246866,0.005565384655479761,0.0011710576867881997,0.007858716139068236,0.0012663437197584987,0.00041113521456258203,0.0009693732567331453,0.0009300242612580069
28863283223.87072,0.29343465283155135,0.13546124088246866,0.005565384655479761,0.0011710576867881997,0.007858716139068236,0.0012663437197584987,0.00041113521456258203,0.0009693732567331453,0.0009300242612580069
29409266453.878036,0.29343465283155135,0.13546124088246866,0.005565384655479761,0.0011710576867881997,0.007858716139068236,0.0012663437197584987,0.00041113521456258203,0.0009693732567331453,0.0009300242612580069
29965577604.14077,0.29343465283155135,0.13546124088246866,0.005565384655479761,0.0011710576867881997,0.007858716139068236,0.0012663437197584987,0.00041113521456258203,0.0009693732567331453,0.0009300242612580069
30532412039.518143,0.29343465283155135,0.13546124088246866,0.005565384655479761,0.0011710576867881997,0.007858716139068236,0.0012663437197584987,0.00041113521456258203,0.0009693732567331453,0.0009300242612580069
31109968820.42738,0.29343465283155135,0.13546124088246866,0.005565384655479761,0.0011710576867881997,0.007858716139068236,0.0012663437197584987,0.00041113521456258203,0.0009693732567331453,0.0009300242612580069
31698450772.749165,0.29343465283155135,0.13546124088246866,0.005565384655479761,0.0011710576867881997,0.007858716139068236,0.0012663437197584987,0.00041113521456258203,0.0009693732567331453,0.0009300242612580069
32298064559.05662,0.29343465283155135,0.13546124088246866,0.005565384655479761,0.0011710576867881997,0.007858716139068236,0.0012663437197584987,0.00041113521456258203,0.0009693732567331453,0.0009300242612580069
32909020751.19053,0.29343465283155135,0.13546124088246866,0.005565384655479761,0.0011710576867881997,0.007858716139068236,0.0012663437197584987,0.00041113521456258203,0.0009693732567331453,0.0009300242612580069
