H,He,C,N,O,Ne,Mg,Si,Fe
0.08550932893281728,0.04152361267837158,0.0030432322364538824,0.00029300922089820343,0.002358530966659706,0.00048271330731353276,0.00014839143276375172,0.0002904673107113712,0.00034718223832137384
0.08570289550827798,0.0416406120776091,0.0030536048818582276,0.0002940738367797465,0.0023717357006436514,0.0004851805194637364,0.00014892644457398246,0.0002916484614219315,0.00034828346967538676
0.08589571593081878,0.04175687551644375,0.003063809331456498,0.00029513576665541534,0.0023850896105629326,0.0004876665272751616,0.00014946934650569908,0.0002928131385592857,0.0003493728041485478
0.08608780305863567,0.04187239880894105,0.003073843100299637,0.0002961949763417348,0.002398594461836861,0.0004901715508200435,0.00015002026540951796,0.00029396112256618336,0.0003504501253532636
0.08627916979521129,0.041987177693527375,0.0030837036773256527,0.0002972514310898267,0.002412252034700345,0.0004926958118459404,0.00015057932922492274,0.00029509219148468466,0.00035151531545538664
0.08646982909021754,0.042101207832470254,0.0030933885251287338,0.00029830509558076835,0.002426064124332698,0.0004952395337904503,0.00015114666699037627,0.0002962061209354392,0.00035256825516267353
0.08665979394042195,0.04221448481135325,0.0031028950797264633,0.0002993559339209089,0.00244003254098747,0.0004978029417960408,0.0001517224088535103,0.0002973026840967924,0.00035360882371314
0.08684907739059976,0.04232700413854566,0.00311222075032506,0.0003004039096371386,0.0024541591101232343,0.0005003862627249812,0.00015230668608139387,0.0002983816516837106,0.00035463689886331155
0.0870376925344512,0.042438761244667125,0.003121362919082702,0.00030144898567211837,0.0024684456725354437,0.0005029897251743949,0.0001528996310708831,0.00029944279192653343,0.0003556523568763728
0.08722565251552275,0.0425497514820465,0.003130318940870844,0.00030249112437945986,0.0024828940844892596,0.0005056135594914148,0.00015350137735904845,0.0003004858705495417,0.0003566550725102074
0.08741297052813424,0.04265997012417531,0.003139086143033538,0.00030353028751886016,0.0024975062178533734,0.0005082579977884455,0.00015411205963368325,0.000301510650749343,0.00035764491900533207
0.08759965981831133,0.04276941236515628,0.003147661825144783,0.00030456643625119477,0.002512283960234942,0.000510923273958553,0.00015473181374389588,0.0003025168931730797,0.00035862176807272765
0.08778573368472214,0.04287807331914576,0.003156043258763829,0.0003055995311335607,0.0025272292151154916,0.0005136096236909548,0.00015536077671078114,0.0003035043558964481,0.0003595854898815577
0.08797120547962009,0.0429859480197909,0.003164227687188426,0.00030662953211427294,0.002542343901987866,0.0005163172844866237,0.00015599908673817503,0.00030447279440153205,0.00036053595304677934
0.08815608860979145,0.043093031419661317,0.0031722123252060632,0.00030765639852781726,0.0025576299564942844,0.0005190464956740168,0.00015664688322349413,0.00030542196155445233,0.0003614730246166471
0.088340396537509,0.04319931838967525,0.00317999435884311,0.0003086800890897544,0.0025730893305654255,0.0005217974984249144,0.0001573043067686587,0.00030635160758282586,0.0003623965700601054
0.08852414278148978,0.04330480371851958,0.003187570945111857,0.0003097005618915734,0.0025887239925605453,0.0005245705357703684,0.00015797149919109793,0.00030726148005303245,0.0003633064532540664
0.08870734091785962,0.04340948211206478,0.003194939211755494,0.0003107177743955033,0.0026045359274087625,0.0005273658526167842,0.00015864860353484458,0.0003081513238472947,0.0003642025364705817
0.08889000458112277,0.043513348192773915,0.0032020962569909344,0.0003117316834292716,0.002620527136751353,0.0005301836957621079,0.0001593357640817132,0.0003090208811405611,0.0003650846803638974
0.08907214746513671,0.04361639649910572,0.0032090391492495263,0.0003127422451808169,0.002636699639085193,0.0005330243139121424,0.00016003312636256567,0.0003098698913771967,0.0003659527439573968
0.08925378332409281,0.043718621484911985,0.0032157649269155823,0.0003137494151929493,0.0026530554699072443,0.0005358879576969718,0.0001607408371686634,0.0003106980912474753,0.00036680658463042676
0.0894349259735035,0.043820017518829385,0.003222270598062777,0.00031475314835796635,0.002669596681860233,0.0005387748796875238,0.00016145904456311007,0.00031150521466387723,0.0003676460581050131
0.0896155892911938,0.04392057888366494,0.0032285531401883335,0.0003157533989122154,0.002686325344879403,0.0005416853344122433,0.00016218789789238108,0.00031229099273718635,0.0003684710184324549
0.08979578721829966,0.04402029977577583,0.0032346094999450006,0.00031675012043060573,0.0027032435463403737,0.0005446195783738876,0.00016292754779794236,0.0003130551537523848,0.00036928131797980346
0.0899755337602719,0.044119174304443246,0.003240436592870831,0.0003177432658210734,0.002720353391208208,0.0005475778700664562,0.0001636781462279617,0.00031379742314434865,0.0003700768074162248
0.09015484298788645,0.04421719649124034,0.0032460313031167118,0.0003187327873189933,0.0027376570021875957,0.0005505604699922414,0.00016443984644911016,0.00031451752347333873,0.00037085733569924216
0.09033372903825962,0.04431436026939364,0.003251390483171618,0.00031971863648153727,0.0027551565198741385,0.0005535676406789951,0.00016521280305845275,0.00031521517440028294,0.00037162275006085663
0.09051220611587049,0.04441065948313898,0.0032565109535856273,0.0003207007641819859,0.002772854102906907,0.0005565996466972416,0.00016599717199543585,0.0003158900926618567,0.00037237289599355056
0.09069028849358934,0.04450608788707104,0.0032613895026906226,0.0003216791206039857,0.0027907519281221193,0.0005596567546777082,0.00016679311055396622,0.0003165419920453519,0.00037310761723616855
0.09086799051371122,0.044600639145486454,0.0032660228863186777,0.0003226536552357507,0.002808852190707951,0.000562739233328878,0.00016760077739458106,0.00031717058336333423,0.00037382675575967295
0.09104532658899703,0.044694306831721126,0.003270407827518135,0.00032362431686421716,0.0028271571043606515,0.0005658473534546905,0.00016842033255671786,0.0003177755744280922,0.0003745301517527798
0.09122231120372057,0.04478708442748108,0.003274541016267324,0.00032459105356914093,0.0028456689014417784,0.0005689813879723598,0.00016925193747107655,0.00031835667002587007,0.00037521764360746903
0.09139895891472141,0.04487896532216694,0.003278419109185918,0.00032555381271714295,0.0028643898331366935,0.0005721416119303336,0.00017009575497207904,0.0003189135718908869,0.0003758890679043682
0.0915752843524647,0.04496994281219199,0.003282038729243902,0.00032651254095569793,0.002883322169614213,0.0005753283025263735,0.0001709519493104238,0.00031944597867913666,0.0003765442593980104
0.09175130222210798,0.04506001010029426,0.003285396465468154,0.0003274671842070731,0.002902468200187587,0.0005785417391257874,0.00017182068616574235,0.00031995358594197337,0.00037718305100196763
0.09192702730457328,0.04514916029484154,0.003288488872646589,0.00032841768766220876,0.0029218302334766636,0.0005817822032797864,0.0001727021326593509,0.00032043608609947277,0.00037780527377385156
0.09210247445762698,0.04523738640913031,0.0032913124710298677,0.00032936399577454284,0.0029414105975712618,0.0005850499787439728,0.00017359645736710112,0.00032089316841357306,0.0003784107569001882
0.09226948980035322,0.04531844622601832,0.003293657931796585,0.00033020681346851595,0.0029587962046957435,0.0005879508052408118,0.00017440583041843137,0.0003212976740661419,0.00037896789094358575
0.09243967827611245,0.045401843674834644,0.003295997609992111,0.00033109225028908466,0.002977374898928812,0.0005910332714579283,0.0001752628681633599,0.00032171720413578993,0.00037953826545093197
0.09261391024189329,0.04548858712804495,0.003298450366168584,0.00033203355952269047,0.002997388305197541,0.0005943309776014671,0.0001761741914254564,0.0003221746562268469,0.00038013639673389215
0.09278765455564912,0.045575244591272504,0.0033009096461239507,0.0003329758808786183,0.003017490895209397,0.0005976249129466192,0.00017708517847666168,0.00032265515631886365,0.0003807449592856735
0.09296091591595768,0.04566181749467109,0.003303375525901769,0.00033391921521572156,0.0030376832065187524,0.0006009149348656763,0.00017799581381837631,0.0003231590142784905,0.00038136411579738733
0.09313369900057208,0.04574830725590137,0.0033058480817289137,0.00033486356320549127,0.003057965778632027,0.000604200898760048,0.00017890608160832892,0.00032368654288487226,0.00038199403035390545
0.09330600846660234,0.04583471528012781,0.0033083273900181014,0.0003358089253305551,0.0030783391530182624,0.0006074826580422701,0.00017981596565772934,0.0003242380578554791,0.00038263486844696335
0.09347784895069619,0.04592104296001456,0.0033108135273704174,0.0003367553018831568,0.0030988038731196875,0.0006107600641178515,0.00018072544942839263,0.00032481387787214463,0.0003832867969883658
0.0936492250692186,0.046007291675720485,0.0033133065705778513,0.0003377026929636182,0.0031193604843622836,0.0006140329663669558,0.00018163451602983403,0.000325414324607312,0.00038394998432329097
0.09382014141843172,0.04609346279489359,0.003315806596625834,0.0003386510984787847,0.0031400095341663796,0.0006173012121259245,0.00018254314821633625,0.000326039722750493,0.0003846246002437004
0.09399060257467352,0.046179557672664406,0.003318313682695785,0.0003396005181404519,0.0031607515719572384,0.0006205646466686314,0.00018345132838398686,0.0003266904000349375,0.0003853108160018507
0.09416061309453655,0.04626557765163879,0.003320827906167663,0.0003405509514637749,0.0031815871491756515,0.0006238231131876725,0.00018435903856768733,0.0003273666872645189,0.00038600880432391126
0.0943301775150452,0.046351524061889596,0.0033233493446225195,0.00034150239776565856,0.003202516819288544,0.000627076452775387,0.00018526626043813128,0.00032806891834083344,0.0003867187394236845
0.0944993003538333,0.04643739822094779,0.003325878075845062,0.0003424548561631306,0.0032235411377995868,0.0006303245044047117,0.0001861729752987546,0.00032879743029051885,0.0003874407970164347
0.09466798610932112,0.046523201433792724,0.0033284141778262243,0.00034340832557169635,0.003244660662259818,0.0006335671049098641,0.0001870791640826551,0.0003295525632927922,0.0003881751543328237
0.094836239260891,0.0466089349928413,0.003330957728765737,0.0003443628047036738,0.003265875952278262,0.0006368040889668529,0.0001879848073494814,0.0003303346607072068,0.000388921990132952
0.09500406426906349,0.04669460017793664,0.0033335088070747094,0.000345318292066511,0.003287187569532564,0.0006400352890738175,0.00018888988528229251,0.0003311440691016346,0.00038968148472051114
0.09517146557567267,0.04678019825633582,0.0033360674913782157,0.0003462747859610854,0.0033085960777796343,0.0006432605355311931,0.0001897943776843866,0.00033198113828047146,0.0003904538199570454
0.09533844760404045,0.04686573048269655,0.0033386338605178867,0.000347232284479982,0.0033301020428662806,0.000646479656421698,0.00019069826397609827,0.0003328462213130687,0.0003912391792763216
0.09550501475915107,0.04695119809906334,0.0033412079935545083,0.0003481907855057548,0.003351706032739873,0.0006496924775901473,0.00019160152319156566,0.00033373967456239373,0.0003920377476988132
0.09567117142782482,0.04703660233485259,0.0033437899697706277,0.0003491502867091678,0.0033734086174589963,0.0006528988226230856,0.00019250413397546595,0.00033466185771391984,0.00039284971184629525
0.09583692197889142,0.04712194440683698,0.0033463798686731647,0.0003501107855474173,0.0033952103692041153,0.0006560985128282411,0.0001934060745797197,0.00033561313380474795,0.0003936752599565528
0.09600227076336255,0.047207225519128856,0.0033489777699960283,0.00035107227926233354,0.0034171118622882404,0.0006592913672137971,0.00019430732286016222,0.00033659386925296154,0.0003945145818982027
0.0961672221146044,0.047292446863162856,0.003351583753702743,0.0003520347648785643,0.0034391136731676108,0.0006624772024674834,0.00019520785627318477,0.00033760443388721763,0.00039536786918563144
0.09633178034850974,0.04737760961767777,0.003354197899989081,0.00035299823920173815,0.0034612163804523806,0.0006656558329354815,0.00019610765187234256,0.00033864520097657495,0.0003962353149940494
0.096495949763669,0.04746271494869728,0.0033568202892856978,0.00035396269881660667,0.003483420564917291,0.000668827070601144,0.00019700668630492972,0.00033971654726055995,0.00039711711417465936
0.09665973464154151,0.04754776400951007,0.0033594510022607812,0.0003549281400851684,0.003505726809512383,0.0006719907250635289,0.00019790493580852284,0.0003408188529794756,0.00039801346326994607
0.09682313924662637,0.047632757940649084,0.003362090119822701,0.00035589455914477165,0.003528135699373689,0.000675146603515744,0.00019880237620749098,0.0003419525019049524,0.0003989245605290832
0.09698616782663215,0.047717697869869624,0.003364737723122669,0.0003568619519061963,0.0035506478218339335,0.0006782945107231006,0.0001996989829094717,0.00034311788137074325,0.00039985060592345886
0.09714882461264703,0.0478025849121269,0.003367393893557405,0.0003578303140517166,0.00357326376643325,0.0006814342490010776,0.00020059473090181489,0.0003443153823037666,0.0004007918011623238
0.09731111381930803,0.04788742016955254,0.003370058712771812,0.00035879964103314175,0.003595984124929899,0.0006845656181930918,0.00020148959474799218,0.0003455453992553973,0.0004017483497085608
0.09747303964497031,0.047972204731430296,0.0033727322626616574,0.00035976992806983693,0.0036188094913109812,0.000687688415648072,0.00020238354858397262,0.00034680833043300853,0.00040272045679457587
0.09763460627187531,0.04805693967417072,0.0033754146253762597,0.0003607411701467221,0.0036417404618031652,0.0006908024361978394,0.00020327656611456344,0.0003481045777317656,0.00040370832943831345
0.09779581786631933,0.04814162606128512,0.003378105883321186,0.0003617133620122508,0.0036647776348834238,0.0006939074721342892,0.00020416862060971733,0.0003494345467666755,0.00040471217645939706
0.09795667857882144,0.048226264943358604,0.003380806119160957,0.0003626864981763671,0.0036879216112897647,0.0006970033131863739,0.0002050596849008047,0.00035079864690489243,0.000405732208495395
0.09811719254429077,0.04831085735802204,0.003383515415821755,0.0003636605729084404,0.0037111729940319674,0.0007000897464968827,0.00020594973137684974,0.00035219729129828123,0.0004067686380182119
0.09827736388219374,0.04839540432992336,0.0033862338564941462,0.0003646355802351798,0.0037345323884023307,0.0007031665565990228,0.00020683873198073285,0.00035363089691624273,0.0004078216793506093
0.09843719669672123,0.04847990687069788,0.003388961524635808,0.00036561151393852635,0.0037580004019864242,0.0007062335253927948,0.00020772665820535668,0.00035509988457880137,0.0004088915486828551
0.0985966950769545,0.04856436597893757,0.003391698503974261,0.00036658836755352233,0.003781577644673832,0.0007092904321211605,0.0002086134810897761,0.00035660467898995666,0.0004099784640895005
0.09875586309703169,0.04864878264015961,0.003394444878509615,0.0003675661343661594,0.0038052647286689113,0.0007123370533460069,0.00020949917121529214,0.00035814570877130275,0.00041108264554629026
0.09891470481631384,0.048733157826774,0.0033972007325173193,0.000368544807411205,0.003829062268501564,0.0007153731629239003,0.0002103836987015107,0.00035972340649591684,0.00041220431494720395
0.09907322427955002,0.04881749249805009,0.003399966150550923,0.0003695243794700039,0.0038529708810379785,0.0007183985319816271,0.00021126703320236228,0.0003613382087225168,0.00041334369612162913
0.0992314255170428,0.04890178760008236,0.003402741217444841,0.00037050484306825964,0.0038769911854914085,0.0007214129288915259,0.00021214914390208666,0.0003629905560298941,0.00041450101485166933
0.09938931254481313,0.048986044065755185,0.0034055260183171324,0.000371486190473792,0.0039011238034329463,0.0007244161192466051,0.00021302999951117987,0.00036468089305162157,0.00041567649888958765
0.09956070399307677,0.04907493403350473,0.0034083919322137153,0.00037248920767302243,0.003925538681200687,0.0007274435126561588,0.00021393036224105422,0.0003664304624897885,0.0004169089953644941
0.09973213346360361,0.049163903591436055,0.003411269527729414,0.0003734936105906756,0.003950071342003855,0.0007304601105295779,0.00021482992402189994,0.00036821944137225567,0.0004181610809266151
0.09990307481980322,0.04925277438322028,0.0034141561550886275,0.00037449859277684515,0.0039747159171185185,0.0007334643020897475,0.00021572785418789612,0.00037004748877757915,0.000419431507473992
0.1000735338538367,0.0493415479078676,0.0034170519100244394,0.0003755041482019132,0.003999473060104584,0.0007364558462854434,0.00021662412227026087,0.00037191506866809585,0.000420720515936806
0.100243516328345,0.049430225645557824,0.003419956888484713,0.0003765102705426448,0.004024343426736844,0.000739434499116988,0.00021751869728146096,0.00037382264921449336,0.0004220283492597833
0.10041302797674433,0.04951880905764415,0.003422871186635597,0.0003775169531800034,0.004049327675017382,0.0007424000136103891,0.0002184115477111277,0.0003757707028324139,0.0004233552524208399
0.10058207450352032,0.04960729958665569,0.0034257949008650425,0.0003785241891969415,0.004074426465187971,0.0007453521397912499,0.00021930264152193268,0.00037775970621934773,0.0004247014724498672
0.10075066158452146,0.04969569865629876,0.003428728127786321,0.0003795319713761645,0.004099640459742444,0.0007482906246584482,0.00022019194614542167,0.00037979014039181744,0.0004260672584476586
0.10091879486725058,0.049784007671456736,0.0034316709642415455,0.00038054029219786975,0.004124970323439073,0.000751215212157584,0.00022107942847780738,0.0003818624907228566,0.0004274528616049775
0.10108647997115572,0.049872228018188705,0.003434623507305202,0.00038154914383745856,0.004150416723312936,0.0007541256431541934,0.00022196505487572093,0.0003839772469797848,0.0004288585352217702
0.10125372248791904,0.049960361063726616,0.003437585854287674,0.0003825585181632218,0.004175980328688255,0.0007570216554067252,0.00022284879115191996,0.0003861349033622796,0.0004302845347265205
0.10142052798174554,0.05004840815647138,0.0034405581027387804,0.0003835684067339996,0.004201661811190733,0.0007599029835392802,0.00022373060257095583,0.00038833595854075053,0.0004317311176957534
0.10158690198964969,0.05013637062598742,0.0034435403504513174,0.00038457880079681395,0.00422746184475989,0.0007627693590141124,0.00022461045384479736,0.00039058091569501663,0.00043319854387368327
0.10175285002174118,0.05022424978299593,0.0034465326954645982,0.000385589691284474,0.004253381105661363,0.0007656205101038872,0.00022548830912841138,0.00039287028255328776,0.0004346870751920103
0.10191837756150976,0.05031204691936689,0.0034495352360680042,0.0003866010688131548,0.00427942027249921,0.0007684561618636961,0.00022636413201530074,0.000395204571431455,0.0004361969757898677
0.10208349006610873,0.050399763308109705,0.003452548070804539,0.00038761292367994895,0.004305580026228207,0.0007712760361028285,0.0002272378855329983,0.000397584299272692,0.0004377285120339184
0.10224819296663706,0.05048740020336247,0.003455571298474385,0.0003886252458603898,0.004331861050166113,0.0007740798513562935,0.00022810953213851665,0.00040000998768736755,0.0004392819525386028
0.102412491668421,0.05057495884037991,0.0034586050181384695,0.0003896380250059479,0.004358264030005936,0.0007768673228560947,0.00022897903371375429,0.00040248216299327427,0.0004408575681865415
0.10257639155129411,0.05066244043552011,0.0034616493291220315,0.00039065125044149946,0.004384789653828189,0.0007796381625022539,0.00022984635156085705,0.00040500135625617587,0.00044245563214909063
0.10273989796987626,0.05074984618622963,0.003464704331018199,0.0003916649111627662,0.0044114386121131225,0.0007823920788335807,0.00023071144639753404,0.0004075681033306727,0.0004440764199070532
0.10290301625385184,0.05083717727102756,0.003467770123691564,0.0003926789958337276,0.0044382115977529505,0.0007851287769981896,0.00023157427835232948,0.000410182944901392,0.0004457202092715479
0.1030657517082468,0.05092443484948807,0.0034708468072817736,0.0003936934927840044,0.004465109306064054,0.0007878479587237568,0.00023243480695984793,0.00041284642652450145,0.00044738728040503474
0.10322810961370431,0.051011620062221555,0.0034739344822071155,0.0003947083900062132,0.0044921324347991926,0.0007905493222875224,0.00023329299115593414,0.000415559098669553,0.0004490779158425011
0.10339009522676004,0.05109873403085465,0.0034770332491681215,0.0003957236751532931,0.0045192816841596786,0.0007932325624860287,0.0002341487892728072,0.0004183215167616552,0.00045079240051280867
0.10355171378011606,0.05118577785800865,0.0034801432091511645,0.00039673933553580195,0.0045465577568075425,0.0007958973706045967,0.00023500215903414696,0.0004211342412239786,0.0004525310217602008
0.10371297048291368,0.051272752627276694,0.003483264463432072,0.00039775535811918477,0.004573961357877701,0.0007985434343865383,0.0002358530575501349,0.0004239978375205986,0.00045429406936597504
0.10387387052100547,0.05135965940319949,0.00348639711357974,0.00039877172952101144,0.004601493194990087,0.0008011704380021011,0.00023670144131244654,0.000426912876199674,0.000456081835570319
0.10403441905722648,0.05144649923123983,0.003489541261459755,0.0003997884360081856,0.004629153978261779,0.0008037780620171429,0.00023754726618919727,0.00042987993293696833,0.00045789461509431286
0.10419462123166429,0.05153327313775562,0.0034926970092380243,0.0004008054634941237,0.004656944420319117,0.000806365983361539,0.00023839048741984006,0.00043289958857971463,0.00045973270516209947
0.10435448216192797,0.05161998212997142,0.003495864459384409,0.0004018227975359027,0.00468486523630979,0.0008089338752973113,0.00023923105961001418,0.0004359724291908251,0.0004615964055232214
0.10451400694341681,0.051706627195948936,0.003499043714676368,0.0004028404233313793,0.004712917143914929,0.000811481407386486,0.00024006893672634644,0.0004390990460934515,0.00046348601847513086
0.1046732006495874,0.0517932093045558,0.0035022348782026065,0.00040385832571627724,0.004741100863361159,0.000814008245458672,0.00024090407209120256,0.00044228003591589594,0.00046540184888586834
0.10483206833222011,0.051879729405433075,0.003505438053366731,0.0004048764891612445,0.004769417117432661,0.0008165140515783606,0.00024173641837738955,0.0004455160006368768,0.00046734420421691553
0.10499061502168507,0.05196618842896146,0.003508653343890916,0.0004058948977688793,0.004797866631483194,0.0008189984840119426,0.00024256592760280854,0.0004488075476311521,0.0004693133945462224
0.10514884572720672,0.05205258728622601,0.0035118808538195725,0.00040691353527072516,0.004826450133448122,0.0008214611971944423,0.0002433925511250572,0.0004521552897155017,0.00047130973259140935
0.1053067654371278,0.0521389268689794,0.0035151206875230255,0.000407932385024234,0.00485516835385641,0.0008239018416959645,0.0002442162396359819,0.0004555598451950743,0.0004733335337331465
0.10546437911917272,0.05222520804960393,0.0035183729497012023,0.0004089514300096986,0.004884022025842611,0.0008263200641878544,0.0002450369431561794,0.0004590218379100986,0.000475385116038712
0.10561382311392362,0.05230553488951681,0.0035213559645727007,0.00040988218882969296,0.004910219217320287,0.0008285056130249861,0.0002457860695426367,0.00046219599638900775,0.0004772758850386101
0.10576843942807662,0.052389968809862186,0.0035245504969622444,0.000410876239153862,0.00493835279310395,0.000830838424796812,0.00024658122256430293,0.00046562730587675245,0.00047930505106568994
0.10592490699552017,0.052476038657910354,0.0035278391064740393,0.0004118966648667733,0.004967191862747675,0.0008332368842055403,0.00024739363477046866,0.00046915728549314865,0.00048138647623404297
0.10608097954146042,0.05256205807128553,0.003531140983279787,0.0004129181465217519,0.0049959373393024895,0.0008356410432249707,0.00024820373542951834,0.0004726865989307498,0.00048346594379259717
0.10623666319423115,0.0526480287907594,0.0035344562530827133,0.00041394068134895546,0.005024586984672935,0.0008380509202137612,0.000249011486615299,0.00047621511349688707,0.0004855433893540905
0.1063919640843281,0.05273395254994073,0.003537785042173046,0.0004149642663542391,0.005053138534323601,0.0008404665332819247,0.0002498168498615001,0.0004797426946484642,0.00048761874750729293
0.10654688834488077,0.05281983107534585,0.003541127477433958,0.0004159888983174025,0.00508158969703765,0.000842887900288615,0.0002506197861572727,0.0004832692059744923,0.0004896919518083393
0.10670144211212457,0.052905666086468295,0.003544483686347529,0.0004170145737904126,0.005109938154673167,0.0008453150388398707,0.00025142025594280333,0.0004867945091784554,0.0004917629347719718
0.10685563152587468,0.052991459295848364,0.0035478537970007463,0.0004180412890956094,0.00513818156191754,0.0008477479662863399,0.00025221821910485006,0.0004903184640605352,0.0004938316278627077
0.10700946273000103,0.053077212409142045,0.003551237938091525,0.00041906904032388724,0.005166317546039571,0.0008501866997209633,0.0002530136349722325,0.0004938409284996587,0.0004958979614859125
0.10716294187290441,0.053162927125189635,0.0035546362389347616,0.0004200978233328583,0.005194343706639585,0.0008526312559766335,0.0002538064623112828,0.0004973617584354014,0.0004979618649787975
0.10731607510799358,0.05324860513608369,0.00355804882946841,0.0004211276337449903,0.005222257615397253,0.0008550816516238138,0.0002545966593212501,0.000500880807849713,0.000500023266601322
0.10746886859416449,0.053334248127236965,0.0035614758402595934,0.00042215846694572824,0.005250056815817377,0.0008575379029681353,0.00025538418362966556,0.0005043979287484973,0.0005020820935270186
0.10762132849627985,0.05341985777744948,0.003564917402510738,0.00042319031808158943,0.005277738822973364,0.0008600000260479512,0.0002561689922876608,0.000507912971143011,0.0005041382718337227
0.10777346098565072,0.053505435758975456,0.0035683736480657396,0.0004242231820582388,0.005305301123248551,0.0008624680366318638,0.0002569510417652439,0.000511425783031105,0.0005061917264942185
0.10792527224051901,0.05359098373758969,0.0035718447094161606,0.00042525705353854324,0.005332741174075325,0.0008649419502162189,0.000257730287946531,0.0005149362103783015,0.0005082423813667967
0.10807676844654204,0.053676503372653686,0.0035753307197074536,0.00042629192694060265,0.005360056403671963,0.0008674217820225662,0.00025850668612493446,0.0005184440970986968,0.0005102901591857222
0.10822795579727787,0.05376199631718115,0.0035788318127452177,0.0004273277964357581,0.005387244210777206,0.0008699075469950834,0.00025928019099830384,0.000521949285035695,0.0005123349815516105
0.10837884049467222,0.053847464217903124,0.003582348123001479,0.0004283646559465779,0.005414301964382577,0.0008723992597979699,0.0002600507566640234,0.0005254516139425716,0.0005143767689217149
0.10852942874954746,0.05393290871533298,0.003585879785621018,0.0004294024991448238,0.005441227003462432,0.0008748969348128082,0.00026081833661406486,0.0005289509214628702,0.0005164154406001248
0.10870309883188842,0.054026234367882675,0.0035895475533925672,0.0004304764993974745,0.005468303101993157,0.000877460894618317,0.0002616180636780776,0.000532482223058698,0.0005185162489171676
0.10889110198730827,0.054124482431169796,0.0035933063806673333,0.0004315734717390185,0.005495420230469901,0.0008800685619437108,0.0002624367119927215,0.0005360321739651457,0.0005206546371718294
0.10907813725268034,0.054222478615699676,0.0035970774082193613,0.00043267036845175247,0.005522388019657736,0.0008826804520929351,0.0002632511925789845,0.0005395775647525574,0.0005227877314175649
0.10926422043878306,0.05432022777017363,0.0036008608232824214,0.0004337671965725336,0.0055492038028846,0.0008852966029571081,0.0002640614708459289,0.0005431182388150957,0.0005249154729686143
0.10944936724833758,0.05441773469701959,0.0036046568131788874,0.000434863962697162,0.005575864880612766,0.000887917051822909,0.0002648675113920455,0.0005466540371567847,0.0005270378016018669
0.10963359327792502,0.054515004152934345,0.0036084655653335672,0.0004359606729803423,0.005602368520172106,0.0008905418353733906,0.0002656692780021612,0.0005501847983729756,0.0005291546555504631
0.10981691401988916,0.0546120408494198,0.003612287267287479,0.0004370573331355956,0.005628711955490705,0.0008931709896887125,0.00026646673364427405,0.0005537103586316021,0.0005312659714972534
0.10999934486422427,0.054708849453313356,0.0036161221067115765,0.0004381539484351225,0.00565489238682281,0.0008958045502467954,0.000267259840466315,0.0005572305516542255,0.0005333716845681122
0.11018090110044924,0.05480543458731249,0.0036199702714204253,0.0004392505237096191,0.005680906980474146,0.0008984425519238988,0.00026804855979283774,0.0005607452086968737,0.0005354717283251127
0.11036159791946726,0.054901800830493744,0.0036238319493858365,0.0004403470633480459,0.005706752868524585,0.0009010850289951252,0.0002688328521216365,0.0005642541585306737,0.0005375660347595604
0.11054145041541177,0.054997952718825696,0.0036277073287504405,0.0004414435712973445,0.005732427148548016,0.0009037320151348377,0.0002696126771202876,0.0005677572274222592,0.0005396545342848768
0.11072047358747908,0.05509389474567671,0.0036315965978412326,0.00044254005106211195,0.005757926883329633,0.0009063835434170123,0.00027038799362262295,0.0005712542391139825,0.0005417371557293496
0.11089868234174709,0.05518963136231682,0.003635499945183056,0.00044363650570422184,0.0057832491005803625,0.0009090396463155015,0.00027115875962512514,0.0005747450148038942,0.0005438138263287289
0.11107609149298125,0.055285166978414346,0.0036394175595120567,0.0004447329378424023,0.0058083907926486525,0.0009117003557042319,0.00027192493228325406,0.0005782293731255237,0.0005458844717186901
0.1112527157664273,0.055380505962526874,0.0036433496297890843,0.0004458293496517618,0.005833348916229399,0.0009143657028573152,0.00027268646790769584,0.000581707130127428,0.0005479490159271431
0.11142856979959131,0.05547565264258711,0.003647296345213065,0.00044692574286327234,0.00585812039207018,0.0009170357184490941,0.0002734433219605425,0.0005851780992525378,0.0005500073813664068
0.11160366814400713,0.055570611306383126,0.0036512578952343187,0.0004480221187631993,0.005882702104674576,0.0009197104325540988,0.000274195449051394,0.0005886420913172669,0.0005520594888252285
0.11177802526699138,0.05566538620203369,0.0036552344695678545,0.0004491184781924896,0.0059070909020027835,0.0009223898746469401,0.00027494280293338994,0.0005920989144904177,0.0005541052574606689
0.1119516555533864,0.05575998153845807,0.003659226258206613,0.0004502148215461072,0.0059312835951692774,0.0009250740736021158,0.0002756853364991642,0.0005955483742718498,0.0005561446047898326
0.112124573307291,0.05585440148584095,0.0036632334514346897,0.00045131114877232544,0.0059552769581377035,0.0009277630576937509,0.00027642300177672886,0.0005989902734709385,0.0005581774466814602
0.11229679275377966,0.0559486501760921,0.0036672562398405045,0.0004524074593719691,0.0059790677274128195,0.0009304568545952527,0.0002771557499252809,0.0006024244121847963,0.0005602036973473691
0.11246832804060987,0.05604273170330119,0.0036712948143299527,0.00045350375239761037,0.006002652601729571,0.0009331554913788973,0.00027788353123093623,0.0006058505877762762,0.0005622232693337504
0.11263919323991826,0.05613665012418742,0.003675349366139516,0.00045460002645271783,0.006026028241739253,0.0009358589945153373,0.00027860629510238896,0.0006092685948517451,0.00056423607351232
